complete_response	user_id	video_id	session_id	user_role	user_region	video_region	category	audio_id	tags	prior_category_rate	prior_category_count	prior_overall_rate	prior_overall_count	prior_region_rate	prior_region_count	duration_s	same_region
1	3a7cd12e-faad-45fc-aafa-7a6192b9a4a2	2f3f95db-d3c3-43cf-a6b1-88cbbbd946c2	sim-3a7cd12e-faad-45fc-aafa-7a6192b9a4a2-4	viewer	Colombia	Colombia	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|colombia	0.571429	1.38629	0.52381	3.66356	0.709677	3.3322	15	1
1	3a7cd12e-faad-45fc-aafa-7a6192b9a4a2	24a86997-5aba-4d47-94af-dc3c605a58d9	sim-3a7cd12e-faad-45fc-aafa-7a6192b9a4a2-4	viewer	Colombia	Colombia	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|colombia	0.636364	2.07944	0.52381	3.66356	0.709677	3.3322	15	1
0	3a7cd12e-faad-45fc-aafa-7a6192b9a4a2	1c70fd3a-eaeb-4b94-890b-29d8b43b3fcc	sim-3a7cd12e-faad-45fc-aafa-7a6192b9a4a2-4	viewer	Colombia	Colombia	musica	audio-musica-0	musica|laboratorio|corto|veta|colombia	0.666667	1.79176	0.52381	3.66356	0.709677	3.3322	15	1
0	3a7cd12e-faad-45fc-aafa-7a6192b9a4a2	2bf81530-02c6-4eea-8ef4-446bd3c0277f	sim-3a7cd12e-faad-45fc-aafa-7a6192b9a4a2-4	viewer	Colombia	Chile	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|chile	0.333333	1.09861	0.52381	3.66356	0.333333	1.09861	15	0
1	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.571429	1.38629	0.5625	2.56495	0.642857	2.3979	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	0	0.5625	2.56495	0.642857	2.3979	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	1abff549-37ce-4449-9266-b8e1e14d16b0	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Colombia	musica	audio-musica-1	musica|laboratorio|corto|veta|colombia	0.6	0.693147	0.5625	2.56495	0.4	0.693147	15	0
1	174eabc9-16e7-4833-9f94-1533074a4082	3a8d37f2-8c14-49c9-9871-913fcae99ef5	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	cine	audio-cine-0	cine|laboratorio|corto|veta|chile	0.571429	1.38629	0.5625	2.56495	0.642857	2.3979	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	34e3546a-5b5f-43e1-8fc6-627c80c0303f	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	arte	audio-arte-0	arte|laboratorio|corto|veta|chile	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	0	0.5625	2.56495	0.642857	2.3979	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	70f8d963-01e8-46b7-94d0-167a0918476f	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto|veta|chile	0.4	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	2bf81530-02c6-4eea-8ef4-446bd3c0277f	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|chile	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	70f8d963-01e8-46b7-94d0-167a0918476f	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto|veta|chile	0.4	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	670cfcbe-2bfb-4800-88d6-fef2f615cdc7	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	deporte	audio-deporte-0	deporte|laboratorio|corto|veta|chile	0.5	1.09861	0.5625	2.56495	0.642857	2.3979	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	197be526-0cf9-412c-8f31-b7a344c71f78	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	musica	audio-musica-1	musica|laboratorio|corto|veta|chile	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	fdda2897-336c-47ca-820e-99e988882514	sim-174eabc9-16e7-4833-9f94-1533074a4082-1	viewer	Chile	Chile	deporte	audio-deporte-0	deporte|laboratorio|corto	0.5	1.09861	0.5625	2.56495	0.642857	2.3979	13.6	1
1	174eabc9-16e7-4833-9f94-1533074a4082	9fcc7577-601d-4df2-85ce-b9a695bc2931	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	salud	audio-salud-0	salud|laboratorio|corto|veta|chile	0.5	0	0.607143	3.21888	0.68	3.09104	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.666667	1.79176	0.607143	3.21888	0.68	3.09104	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	dab55f58-b1b5-4664-bc4f-50976474f440	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	México	cocina	audio-cocina-0	cocina|laboratorio|corto	0.5	0	0.607143	3.21888	0.4	0.693147	20.7	0
1	174eabc9-16e7-4833-9f94-1533074a4082	3a8d37f2-8c14-49c9-9871-913fcae99ef5	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	cine	audio-cine-0	cine|laboratorio|corto|veta|chile	0.666667	1.79176	0.607143	3.21888	0.68	3.09104	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.666667	1.79176	0.607143	3.21888	0.68	3.09104	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	1.09861	0.607143	3.21888	0.68	3.09104	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	34e3546a-5b5f-43e1-8fc6-627c80c0303f	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	arte	audio-arte-0	arte|laboratorio|corto|veta|chile	0.666667	1.09861	0.607143	3.21888	0.68	3.09104	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	1.09861	0.607143	3.21888	0.68	3.09104	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	70f8d963-01e8-46b7-94d0-167a0918476f	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto|veta|chile	0.428571	1.38629	0.607143	3.21888	0.68	3.09104	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	197be526-0cf9-412c-8f31-b7a344c71f78	sim-174eabc9-16e7-4833-9f94-1533074a4082-2	viewer	Chile	Chile	musica	audio-musica-1	musica|laboratorio|corto|veta|chile	0.571429	1.38629	0.607143	3.21888	0.68	3.09104	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	a1678f0c-d7ad-48ac-b47a-4ce9138eba80	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|chile	0.5	0	0.605263	3.55535	0.676471	3.43399	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	9fcc7577-601d-4df2-85ce-b9a695bc2931	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	salud	audio-salud-0	salud|laboratorio|corto|veta|chile	0.6	0.693147	0.605263	3.55535	0.676471	3.43399	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.666667	2.19722	0.605263	3.55535	0.676471	3.43399	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	45a4de39-a767-4f34-ad37-95bfd561e4f3	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Colombia	idiomas	audio-idiomas-1	idiomas|laboratorio|corto	0.5	0	0.605263	3.55535	0.333333	1.09861	16.9	0
1	174eabc9-16e7-4833-9f94-1533074a4082	9fcc7577-601d-4df2-85ce-b9a695bc2931	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	salud	audio-salud-0	salud|laboratorio|corto|veta|chile	0.6	0.693147	0.605263	3.55535	0.676471	3.43399	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.666667	2.19722	0.605263	3.55535	0.676471	3.43399	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	1.60944	0.605263	3.55535	0.676471	3.43399	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	5151a4bb-12a6-4270-ac2f-a016f0144904	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	México	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|mexico	0.666667	1.09861	0.605263	3.55535	0.333333	1.09861	15	0
0	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	1.60944	0.605263	3.55535	0.676471	3.43399	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	70f8d963-01e8-46b7-94d0-167a0918476f	sim-174eabc9-16e7-4833-9f94-1533074a4082-3	viewer	Chile	Chile	baile	audio-baile-0	baile|laboratorio|corto|veta|chile	0.375	1.60944	0.605263	3.55535	0.676471	3.43399	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	a29797f9-4afa-4cb5-a7ad-36e226ca1786	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	tecnologia	audio-tecnologia-0	tecnologia|laboratorio|corto|veta|chile	0.4	0.693147	0.583333	3.80666	0.666667	3.66356	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	a1678f0c-d7ad-48ac-b47a-4ce9138eba80	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|chile	0.6	0.693147	0.583333	3.80666	0.666667	3.66356	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	9fcc7577-601d-4df2-85ce-b9a695bc2931	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	salud	audio-salud-0	salud|laboratorio|corto|veta|chile	0.571429	1.38629	0.583333	3.80666	0.666667	3.66356	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	96a3835f-43f7-4ef5-8746-79f628d70fcb	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Perú	manualidades	audio-manualidades-0	manualidades|laboratorio|corto	0.6	0.693147	0.583333	3.80666	0.5	0	23.9	0
1	174eabc9-16e7-4833-9f94-1533074a4082	a1678f0c-d7ad-48ac-b47a-4ce9138eba80	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	manualidades	audio-manualidades-1	manualidades|laboratorio|corto|veta|chile	0.6	0.693147	0.583333	3.80666	0.666667	3.66356	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	9fcc7577-601d-4df2-85ce-b9a695bc2931	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	salud	audio-salud-0	salud|laboratorio|corto|veta|chile	0.571429	1.38629	0.583333	3.80666	0.666667	3.66356	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.642857	2.3979	0.583333	3.80666	0.666667	3.66356	15	1
0	174eabc9-16e7-4833-9f94-1533074a4082	779d3731-a205-44d2-b6c2-88e7e494e1cc	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	México	comedia	audio-comedia-0	comedia|laboratorio|corto	0.5	1.94591	0.583333	3.80666	0.285714	1.38629	12	0
0	174eabc9-16e7-4833-9f94-1533074a4082	7f8e37fd-cdd0-417a-b0d0-e8a41eef87b4	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	cine	audio-cine-1	cine|laboratorio|corto|veta|chile	0.642857	2.3979	0.583333	3.80666	0.666667	3.66356	15	1
1	174eabc9-16e7-4833-9f94-1533074a4082	754a2997-0271-44d5-b83f-9c0c8f00feb1	sim-174eabc9-16e7-4833-9f94-1533074a4082-4	viewer	Chile	Chile	comedia	audio-comedia-0	comedia|laboratorio|corto|veta|chile	0.5	1.94591	0.583333	3.80666	0.666667	3.66356	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	312283e2-a785-490e-8d62-88cc70a3f28b	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|argentina	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	a0b9e8e7-3b0d-4e0a-b325-fe962236cd92	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Chile	baile	audio-baile-0	baile|laboratorio|corto	0.5	0	0.5625	2.56495	0.5	0	23.5	0
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	075cc565-2c2c-44eb-a843-ed1183ef6d65	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto|veta|argentina	0.5	1.09861	0.5625	2.56495	0.642857	2.3979	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	b620577e-57ee-43e3-8e1a-0490f4680265	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto	0.5	1.09861	0.5625	2.56495	0.642857	2.3979	17.3	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	dd209927-0456-4cd1-a81f-5cfed4d9a4cb	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	25.1	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	3f5c447c-10c6-422a-a20a-94d61e106a84	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	historia	audio-historia-0	historia|laboratorio|corto|veta|argentina	0.4	0.693147	0.5625	2.56495	0.642857	2.3979	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	5151a4bb-12a6-4270-ac2f-a016f0144904	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	México	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto|veta|mexico	0.6	0.693147	0.5625	2.56495	0.4	0.693147	15	0
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	72289114-f139-4672-ba3e-820c8bd0d111	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	cocina	audio-cocina-0	cocina|laboratorio|corto	0.5	1.09861	0.5625	2.56495	0.642857	2.3979	13.2	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	0f533b3d-d0de-4c0e-9bc5-106863afd119	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	cine	audio-cine-1	cine|laboratorio|corto|veta|argentina	0.5	0	0.5625	2.56495	0.642857	2.3979	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	5d4a7a2e-c193-4707-8309-9bcafe5448b4	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	salud	audio-salud-0	salud|laboratorio|corto	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	16.8	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	5216fb56-1001-434b-bd10-8b8a2734d2b3	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	manualidades	audio-manualidades-1	manualidades|laboratorio|corto	0.6	0.693147	0.5625	2.56495	0.642857	2.3979	18.9	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	53c8ae21-baf5-458f-b19d-8af867e725ea	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-1	viewer	Argentina	Argentina	idiomas	audio-idiomas-2	idiomas|laboratorio|corto	0.5	1.09861	0.5625	2.56495	0.642857	2.3979	19.4	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	379dd966-7c95-4598-89e3-b612594a0edc	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	arte	audio-arte-1	arte|laboratorio|corto|veta|argentina	0.5	0	0.571429	3.21888	0.666667	3.04452	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	96a3835f-43f7-4ef5-8746-79f628d70fcb	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Perú	manualidades	audio-manualidades-0	manualidades|laboratorio|corto	0.666667	1.09861	0.571429	3.21888	0.5	0	23.9	0
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	075cc565-2c2c-44eb-a843-ed1183ef6d65	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto|veta|argentina	0.625	1.60944	0.571429	3.21888	0.666667	3.04452	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	b620577e-57ee-43e3-8e1a-0490f4680265	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto	0.625	1.60944	0.571429	3.21888	0.666667	3.04452	17.3	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	312283e2-a785-490e-8d62-88cc70a3f28b	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|argentina	0.5	1.60944	0.571429	3.21888	0.666667	3.04452	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	779d3731-a205-44d2-b6c2-88e7e494e1cc	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	México	comedia	audio-comedia-0	comedia|laboratorio|corto	0.5	0	0.571429	3.21888	0.333333	1.09861	12	0
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	dd209927-0456-4cd1-a81f-5cfed4d9a4cb	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	emprendimiento	audio-emprendimiento-0	emprendimiento|laboratorio|corto	0.5	1.60944	0.571429	3.21888	0.666667	3.04452	25.1	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	0f76e870-246c-4be9-adaf-22096896f8ca	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	salud	audio-salud-0	salud|laboratorio|corto|veta|argentina	0.666667	1.09861	0.571429	3.21888	0.666667	3.04452	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	5d4a7a2e-c193-4707-8309-9bcafe5448b4	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	salud	audio-salud-0	salud|laboratorio|corto	0.666667	1.09861	0.571429	3.21888	0.666667	3.04452	16.8	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	5216fb56-1001-434b-bd10-8b8a2734d2b3	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-2	viewer	Argentina	Argentina	manualidades	audio-manualidades-1	manualidades|laboratorio|corto	0.666667	1.09861	0.571429	3.21888	0.666667	3.04452	18.9	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	42ff2b26-66a2-4017-a48d-3681e8af90a6	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|argentina	0.5	0	0.552632	3.55535	0.65625	3.3673	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	379dd966-7c95-4598-89e3-b612594a0edc	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	arte	audio-arte-1	arte|laboratorio|corto|veta|argentina	0.4	0.693147	0.552632	3.55535	0.65625	3.3673	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	a4228f30-3972-4722-bd08-dfa360a32368	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	México	naturaleza	audio-naturaleza-2	naturaleza|laboratorio|corto	0.5	0	0.552632	3.55535	0.285714	1.38629	20.2	0
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	075cc565-2c2c-44eb-a843-ed1183ef6d65	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto|veta|argentina	0.7	1.94591	0.552632	3.55535	0.65625	3.3673	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	379dd966-7c95-4598-89e3-b612594a0edc	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	arte	audio-arte-1	arte|laboratorio|corto|veta|argentina	0.4	0.693147	0.552632	3.55535	0.65625	3.3673	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	312283e2-a785-490e-8d62-88cc70a3f28b	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	emprendimiento	audio-emprendimiento-1	emprendimiento|laboratorio|corto|veta|argentina	0.5	1.94591	0.552632	3.55535	0.65625	3.3673	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	45a4de39-a767-4f34-ad37-95bfd561e4f3	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Colombia	idiomas	audio-idiomas-1	idiomas|laboratorio|corto	0.571429	1.38629	0.552632	3.55535	0.4	0.693147	16.9	0
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	b620577e-57ee-43e3-8e1a-0490f4680265	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	tecnologia	audio-tecnologia-1	tecnologia|laboratorio|corto	0.7	1.94591	0.552632	3.55535	0.65625	3.3673	17.3	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	1650d8f6-642c-41b6-9eb6-cef21aca7a2d	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	musica	audio-musica-1	musica|laboratorio|corto|veta|argentina	0.5	1.09861	0.552632	3.55535	0.65625	3.3673	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	0f76e870-246c-4be9-adaf-22096896f8ca	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	salud	audio-salud-0	salud|laboratorio|corto|veta|argentina	0.625	1.60944	0.552632	3.55535	0.65625	3.3673	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	5d4a7a2e-c193-4707-8309-9bcafe5448b4	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-3	viewer	Argentina	Argentina	salud	audio-salud-0	salud|laboratorio|corto	0.625	1.60944	0.552632	3.55535	0.65625	3.3673	16.8	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	4440f786-627e-4f68-925b-4a41bc2f911e	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	cocina	audio-cocina-1	cocina|laboratorio|corto|veta|argentina	0.571429	1.38629	0.55102	3.82864	0.658537	3.63759	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	42ff2b26-66a2-4017-a48d-3681e8af90a6	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|argentina	0.4	0.693147	0.55102	3.82864	0.658537	3.63759	15	1
1	3af8d3ee-59a3-41e5-b873-7c397aa20be2	379dd966-7c95-4598-89e3-b612594a0edc	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	arte	audio-arte-1	arte|laboratorio|corto|veta|argentina	0.428571	1.38629	0.55102	3.82864	0.658537	3.63759	15	1
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	40e2a911-e69d-48a1-9d9e-b3c7832cf1a7	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Chile	salud	audio-salud-1	salud|laboratorio|corto	0.7	1.94591	0.55102	3.82864	0.4	0.693147	19.3	0
0	3af8d3ee-59a3-41e5-b873-7c397aa20be2	42ff2b26-66a2-4017-a48d-3681e8af90a6	sim-3af8d3ee-59a3-41e5-b873-7c397aa20be2-4	viewer	Argentina	Argentina	ciencia	audio-ciencia-0	ciencia|laboratorio|corto|veta|argentina	0.4	0.693147	0.55102	3.82864	0.658537	3.63759	15	1
